LOGGER_ID,LOGGER_NAME,DATE_VAL,DATE_STR,TIME_VAL,TIME_STR,HOUR_VAL,PARA1_VAL,PARA1_STATUS,POWER_ON_STAT1,PARA1_STATUS_STR,PARA1_EXCEL,PARA2_VAL,PARA2_STATUS,POWER_ON_STAT2,PARA2_STATUS_STR,PARA2_EXCEL,PARA3_VAL,PARA3_STATUS,POWER_ON_STAT3,PARA3_STATUS_STR,PARA3_EXCEL,PARA4_VAL,PARA4_STATUS,POWER_ON_STAT4,PARA4_STATUS_STR,PARA4_EXCEL,PARA5_VAL,PARA5_STATUS,POWER_ON_STAT5,PARA5_STATUS_STR,PARA5_EXCEL,PARA6_VAL,PARA6_STATUS,POWER_ON_STAT6,PARA6_STATUS_STR,PARA6_EXCEL,PARA7_VAL,PARA7_STATUS,POWER_ON_STAT7,PARA7_STATUS_STR,PARA7_EXCEL,PARA8_VAL,PARA8_STATUS,POWER_ON_STAT8,PARA8_STATUS_STR,PARA8_EXCEL,PARA9_VAL,PARA9_STATUS,POWER_ON_STAT9,PARA9_STATUS_STR,PARA9_EXCEL,PARA10_VAL,PARA10_STATUS,POWER_ON_STAT10,PARA10_STATUS_STR,PARA10_EXCEL,PARA11_VAL,PARA11_STATUS,POWER_ON_STAT11,PARA11_STATUS_STR,PARA11_EXCEL,PARA12_VAL,PARA12_STATUS,POWER_ON_STAT12,PARA12_STATUS_STR,PARA12_EXCEL,PARA13_VAL,PARA13_STATUS,POWER_ON_STAT13,PARA13_STATUS_STR,PARA13_EXCEL,PARA14_VAL,PARA14_STATUS,POWER_ON_STAT14,PARA14_STATUS_STR,PARA14_EXCEL,PARA15_VAL,PARA15_STATUS,POWER_ON_STAT15,PARA15_STATUS_STR,PARA15_EXCEL,PARA16_VAL,PARA16_STATUS,POWER_ON_STAT16,PARA16_STATUS_STR,PARA16_EXCEL
4,Quantime4,12801,2024-08-01,57300,3:55:00 PM,15,5.0,0,0,,,5.3,0,0,,,24.8,8,0,H,p,24.4,8,0,H,p,-33.4,4,0,L,q,18.0,0,0,,,48.2,0,0,,,17.6,0,0,,,60.9,0,0,,,20.5,0,0,,,45.3,0,0,,,20.2,0,0,,,42.5,0,0,,,25.9,0,0,,,43.8,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,57600,4:00:00 PM,16,2.3,0,0,,,3.7,0,0,,,24.5,8,0,H,p,24.3,8,0,H,p,-32.0,4,0,L,q,18.0,0,0,,,40.1,0,0,,,18.8,0,0,,,50.5,0,0,,,20.5,0,0,,,45.4,0,0,,,20.5,0,0,,,42.6,0,0,,,25.9,0,0,,,43.8,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,57900,4:05:00 PM,16,4.0,0,0,,,4.8,0,0,,,24.6,8,0,H,p,24.3,8,0,H,p,-29.9,4,0,L,q,17.8,0,0,,,38.4,0,0,,,18.5,0,0,,,49.4,0,0,,,20.5,0,0,,,45.5,0,0,,,20.7,0,0,,,42.2,0,0,,,25.9,0,0,,,43.8,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,58200,4:10:00 PM,16,5.1,0,0,,,5.3,0,0,,,24.8,8,0,H,p,24.5,8,0,H,p,-28.5,4,0,L,q,17.6,0,0,,,37.6,0,0,,,18.1,0,0,,,49.1,0,0,,,20.6,0,0,,,45.5,0,0,,,20.8,0,0,,,42.1,0,0,,,25.9,0,0,,,43.9,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,58500,4:15:00 PM,16,2.9,0,0,,,3.7,0,0,,,24.7,8,0,H,p,24.5,8,0,H,p,-28.0,4,0,L,q,17.4,0,0,,,37.1,0,0,,,17.9,0,0,,,48.6,0,0,,,20.6,0,0,,,45.6,0,0,,,20.7,0,0,,,40.7,0,0,,,25.9,0,0,,,44.0,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,58800,4:20:00 PM,16,4.4,0,0,,,4.8,0,0,,,24.6,8,0,H,p,24.5,8,0,H,p,-30.6,4,0,L,q,17.5,0,0,,,37.1,0,0,,,18.1,0,0,,,50.3,0,0,,,20.6,0,0,,,45.7,0,0,,,20.6,0,0,,,40.1,0,0,,,25.9,0,0,,,44.1,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,59100,4:25:00 PM,16,5.0,0,0,,,5.2,0,0,,,24.7,8,0,H,p,24.3,8,0,H,p,-32.2,4,0,L,q,17.3,0,0,,,48.7,0,0,,,16.5,0,0,,,63.0,0,0,,,20.6,0,0,,,45.8,0,0,,,20.1,0,0,,,42.1,0,0,,,25.9,0,0,,,44.0,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,59400,4:30:00 PM,16,3.6,0,0,,,4.1,0,0,,,24.6,8,0,H,p,24.5,8,0,H,p,-32.9,4,0,L,q,18.4,0,0,,,40.3,0,0,,,19.2,0,0,,,50.5,0,0,,,20.6,0,0,,,45.9,0,0,,,20.2,0,0,,,42.7,0,0,,,25.9,0,0,,,44.0,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,59700,4:35:00 PM,16,4.8,0,0,,,5.1,0,0,,,25.0,8,0,H,p,24.3,8,0,H,p,-33.5,4,0,L,q,18.4,0,0,,,45.1,0,0,,,18.1,0,0,,,58.6,0,0,,,20.6,0,0,,,46.0,0,0,,,20.7,0,0,,,42.8,0,0,,,25.9,0,0,,,44.0,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,60000,4:40:00 PM,16,3.7,0,0,,,4.5,0,0,,,24.6,8,0,H,p,24.3,8,0,H,p,-33.9,4,0,L,q,18.4,0,0,,,44.8,0,0,,,19.0,0,0,,,54.7,0,0,,,20.6,0,0,,,46.0,0,0,,,20.7,0,0,,,43.0,0,0,,,26.0,0,0,,,43.3,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,60300,4:45:00 PM,16,3.7,0,0,,,4.4,0,0,,,24.5,8,0,H,p,24.3,8,0,H,p,-31.4,4,0,L,q,19.2,0,0,,,39.3,0,0,,,20.3,0,0,,,49.3,0,0,,,20.6,0,0,,,46.0,0,0,,,20.8,0,0,,,42.2,0,0,,,26.0,0,0,,,43.5,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,60600,4:50:00 PM,16,4.9,0,0,,,5.3,0,0,,,24.8,8,0,H,p,24.5,8,0,H,p,-29.5,4,0,L,q,18.2,0,0,,,46.2,0,0,,,18.0,0,0,,,60.0,0,0,,,20.6,0,0,,,46.2,0,0,,,20.8,0,0,,,42.0,0,0,,,25.9,0,0,,,43.9,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,60900,4:55:00 PM,16,3.4,0,0,,,4.1,0,0,,,24.6,8,0,H,p,24.4,8,0,H,p,-28.5,4,0,L,q,18.1,0,0,,,40.2,0,0,,,18.9,0,0,,,50.6,0,0,,,20.6,0,0,,,46.3,0,0,,,20.7,0,0,,,41.6,0,0,,,25.9,0,0,,,43.7,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,61200,5:00:00 PM,17,4.1,0,0,,,3.5,0,0,,,23.2,8,0,H,p,22.9,8,0,H,p,-30.4,4,0,L,q,17.8,0,0,,,38.1,0,0,,,18.5,0,0,,,49.0,0,0,,,20.6,0,0,,,46.0,0,0,,,20.3,0,0,,,42.5,0,0,,,26.0,0,0,,,43.6,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,61500,5:05:00 PM,17,4.5,0,0,,,4.8,0,0,,,24.5,8,0,H,p,24.2,8,0,H,p,-30.5,4,0,L,q,18.0,0,0,,,44.1,0,0,,,18.5,0,0,,,54.2,0,0,,,20.6,0,0,,,46.4,0,0,,,21.9,0,0,,,51.1,0,0,,,26.0,0,0,,,44.4,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,61800,5:10:00 PM,17,3.0,0,0,,,3.8,0,0,,,24.5,8,0,H,p,24.3,8,0,H,p,-32.3,4,0,L,q,18.9,0,0,,,38.3,0,0,,,20.0,0,0,,,48.7,0,0,,,20.7,0,0,,,46.5,0,0,,,21.0,0,0,,,40.8,0,0,,,26.0,0,0,,,44.8,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,62100,5:15:00 PM,17,4.1,0,0,,,4.5,0,0,,,24.5,8,0,H,p,24.2,8,0,H,p,-33.1,4,0,L,q,18.3,0,0,,,49.0,0,0,,,17.7,0,0,,,63.2,0,0,,,20.6,0,0,,,46.5,0,0,,,20.5,0,0,,,38.8,0,0,,,26.0,0,0,,,44.9,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,62400,5:20:00 PM,17,4.8,0,0,,,4.9,0,0,,,24.6,8,0,H,p,24.5,8,0,H,p,-33.1,4,0,L,q,19.2,0,0,,,40.6,0,0,,,20.3,0,0,,,50.4,0,0,,,20.6,0,0,,,46.5,0,0,,,20.5,0,0,,,40.3,0,0,,,26.0,0,0,,,45.0,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,62700,5:25:00 PM,17,2.7,0,0,,,3.8,0,0,,,24.6,8,0,H,p,24.4,8,0,H,p,-33.8,4,0,L,q,18.9,0,0,,,38.6,0,0,,,20.5,0,0,,,48.0,0,0,,,20.7,0,0,,,46.5,0,0,,,20.9,0,0,,,42.1,0,0,,,26.0,0,0,,,44.8,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,63000,5:30:00 PM,17,4.1,0,0,,,4.6,0,0,,,24.6,8,0,H,p,24.3,8,0,H,p,-32.5,4,0,L,q,18.3,0,0,,,37.6,0,0,,,19.3,0,0,,,48.1,0,0,,,20.7,0,0,,,46.3,0,0,,,21.0,0,0,,,41.5,0,0,,,26.0,0,0,,,44.5,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,63300,5:35:00 PM,17,4.9,0,0,,,5.3,0,0,,,24.8,8,0,H,p,24.6,8,0,H,p,-30.3,4,0,L,q,18.0,0,0,,,36.6,0,0,,,18.6,0,0,,,48.0,0,0,,,20.7,0,0,,,46.2,0,0,,,21.0,0,0,,,40.0,0,0,,,26.0,0,0,,,44.4,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,63600,5:40:00 PM,17,4.8,0,0,,,5.3,0,0,,,24.7,8,0,H,p,24.4,8,0,H,p,-28.9,4,0,L,q,17.6,0,0,,,37.9,0,0,,,18.6,0,0,,,50.4,0,0,,,20.6,0,0,,,46.0,0,0,,,20.4,0,0,,,41.1,0,0,,,26.0,0,0,,,44.3,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,63900,5:45:00 PM,17,4.0,0,0,,,3.4,0,0,,,25.2,8,0,H,p,24.9,8,0,H,p,-27.3,4,0,L,q,17.7,0,0,,,47.2,0,0,,,17.3,0,0,,,61.7,0,0,,,20.6,0,0,,,46.0,0,0,,,20.2,0,0,,,40.0,0,0,,,26.0,0,0,,,44.2,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,64200,5:50:00 PM,17,4.5,0,0,,,4.8,0,0,,,24.8,8,0,H,p,24.4,8,0,H,p,-30.2,4,0,L,q,18.0,0,0,,,48.7,0,0,,,18.5,0,0,,,57.4,0,0,,,20.6,0,0,,,46.0,0,0,,,20.5,0,0,,,39.5,0,0,,,26.0,0,0,,,44.1,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,64500,5:55:00 PM,17,4.3,0,0,,,3.8,0,0,,,25.3,8,0,H,p,24.3,8,0,H,p,-31.6,4,0,L,q,18.5,0,0,,,43.2,0,0,,,20.0,0,0,,,50.9,0,0,,,20.6,0,0,,,45.8,0,0,,,20.3,0,0,,,39.4,0,0,,,26.0,0,0,,,44.1,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,64800,6:00:00 PM,18,4.2,0,0,,,4.5,0,0,,,24.7,8,0,H,p,24.7,8,0,H,p,-32.7,4,0,L,q,18.9,0,0,,,40.3,0,0,,,20.4,0,0,,,48.9,0,0,,,20.6,0,0,,,45.8,0,0,,,20.4,0,0,,,39.1,0,0,,,26.0,0,0,,,43.9,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,65100,6:05:00 PM,18,4.6,0,0,,,5.0,0,0,,,24.6,8,0,H,p,24.5,8,0,H,p,-33.2,4,0,L,q,18.8,0,0,,,47.3,0,0,,,18.4,0,0,,,61.9,0,0,,,20.7,0,0,,,45.5,0,0,,,20.4,0,0,,,38.7,0,0,,,26.0,0,0,,,43.8,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,65400,6:10:00 PM,18,3.8,0,0,,,4.0,0,0,,,24.8,8,0,H,p,24.6,8,0,H,p,-33.4,4,0,L,q,19.1,0,0,,,46.3,0,0,,,20.3,0,0,,,53.9,0,0,,,20.7,0,0,,,45.2,0,0,,,20.2,0,0,,,41.0,0,0,,,26.0,0,0,,,43.6,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,65700,6:15:00 PM,18,4.5,0,0,,,4.9,0,0,,,24.6,8,0,H,p,24.4,8,0,H,p,-33.7,4,0,L,q,17.3,0,0,,,47.0,0,0,,,19.7,0,0,,,51.0,0,0,,,20.6,0,0,,,45.1,0,0,,,20.2,0,0,,,41.5,0,0,,,26.0,0,0,,,43.4,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,66000,6:20:00 PM,18,4.1,0,0,,,3.5,0,0,,,24.7,8,0,H,p,24.0,8,0,H,p,-31.2,4,0,L,q,19.0,0,0,,,40.8,0,0,,,20.6,0,0,,,49.0,0,0,,,20.6,0,0,,,45.1,0,0,,,20.5,0,0,,,41.4,0,0,,,26.0,0,0,,,43.4,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,66300,6:25:00 PM,18,4.0,0,0,,,4.3,0,0,,,24.6,8,0,H,p,24.5,8,0,H,p,-29.4,4,0,L,q,19.0,0,0,,,46.3,0,0,,,18.8,0,0,,,60.9,0,0,,,20.6,0,0,,,44.8,0,0,,,20.7,0,0,,,41.0,0,0,,,26.0,0,0,,,43.2,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,66600,6:30:00 PM,18,4.8,0,0,,,5.1,0,0,,,24.8,8,0,H,p,24.5,8,0,H,p,-28.0,4,0,L,q,19.2,0,0,,,47.9,0,0,,,20.2,0,0,,,55.6,0,0,,,20.6,0,0,,,44.7,0,0,,,20.7,0,0,,,41.3,0,0,,,26.0,0,0,,,43.1,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,66900,6:35:00 PM,18,3.7,0,0,,,3.7,0,0,,,24.7,8,0,H,p,24.5,8,0,H,p,-28.6,4,0,L,q,17.5,0,0,,,48.8,0,0,,,19.8,0,0,,,52.2,0,0,,,20.7,0,0,,,44.6,0,0,,,20.8,0,0,,,39.5,0,0,,,26.1,0,0,,,43.1,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,67200,6:40:00 PM,18,4.5,0,0,,,4.8,0,0,,,24.8,8,0,H,p,24.7,8,0,H,p,-31.2,4,0,L,q,19.1,0,0,,,41.1,0,0,,,20.9,0,0,,,49.1,0,0,,,20.7,0,0,,,44.6,0,0,,,20.6,0,0,,,39.0,0,0,,,26.0,0,0,,,43.0,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,67500,6:45:00 PM,18,4.5,0,0,,,3.7,0,0,,,24.6,8,0,H,p,24.6,8,0,H,p,-32.3,4,0,L,q,18.3,0,0,,,42.0,0,0,,,20.2,0,0,,,49.2,0,0,,,20.7,0,0,,,44.5,0,0,,,20.0,0,0,,,41.3,0,0,,,26.0,0,0,,,43.0,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,67800,6:50:00 PM,18,4.1,0,0,,,4.3,0,0,,,24.8,8,0,H,p,24.6,8,0,H,p,-32.9,4,0,L,q,18.9,0,0,,,45.6,0,0,,,18.7,0,0,,,60.1,0,0,,,20.7,0,0,,,44.4,0,0,,,20.3,0,0,,,41.3,0,0,,,26.0,0,0,,,43.1,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,68100,6:55:00 PM,18,4.5,0,0,,,4.8,0,0,,,24.7,8,0,H,p,24.5,8,0,H,p,-33.3,4,0,L,q,19.1,0,0,,,48.9,0,0,,,19.6,0,0,,,58.0,0,0,,,20.6,0,0,,,44.2,0,0,,,20.6,0,0,,,41.0,0,0,,,25.9,0,0,,,43.1,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,68400,7:00:00 PM,19,3.7,0,0,,,3.0,0,0,,,24.6,8,0,H,p,24.5,8,0,H,p,-33.5,4,0,L,q,17.4,0,0,,,47.9,0,0,,,19.9,0,0,,,51.2,0,0,,,20.7,0,0,,,44.2,0,0,,,20.6,0,0,,,41.3,0,0,,,25.9,0,0,,,43.1,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,68700,7:05:00 PM,19,4.3,0,0,,,4.6,0,0,,,24.9,8,0,H,p,24.8,8,0,H,p,-31.7,4,0,L,q,19.0,0,0,,,41.6,0,0,,,20.8,0,0,,,49.5,0,0,,,20.7,0,0,,,43.9,0,0,,,20.7,0,0,,,41.0,0,0,,,26.0,0,0,,,43.0,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,69000,7:10:00 PM,19,4.7,0,0,,,4.9,0,0,,,24.9,8,0,H,p,24.8,8,0,H,p,-29.7,4,0,L,q,17.8,0,0,,,43.1,0,0,,,19.9,0,0,,,49.5,0,0,,,20.7,0,0,,,43.8,0,0,,,20.7,0,0,,,39.9,0,0,,,26.0,0,0,,,43.0,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,69300,7:15:00 PM,19,3.9,0,0,,,4.0,0,0,,,24.9,8,0,H,p,24.3,8,0,H,p,-28.7,4,0,L,q,18.9,0,0,,,45.1,0,0,,,18.7,0,0,,,59.8,0,0,,,20.7,0,0,,,43.6,0,0,,,20.6,0,0,,,39.0,0,0,,,26.0,0,0,,,42.8,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,69600,7:20:00 PM,19,4.6,0,0,,,4.9,0,0,,,24.9,8,0,H,p,24.7,8,0,H,p,-27.7,4,0,L,q,19.0,0,0,,,49.5,0,0,,,19.3,0,0,,,59.2,0,0,,,20.7,0,0,,,43.5,0,0,,,20.0,0,0,,,40.3,0,0,,,26.0,0,0,,,42.7,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,69900,7:25:00 PM,19,4.5,0,0,,,3.8,0,0,,,24.6,8,0,H,p,24.5,8,0,H,p,-30.5,4,0,L,q,17.9,0,0,,,46.1,0,0,,,20.3,0,0,,,51.0,0,0,,,20.7,0,0,,,43.4,0,0,,,20.3,0,0,,,40.8,0,0,,,26.0,0,0,,,42.4,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,70200,7:30:00 PM,19,4.0,0,0,,,4.3,0,0,,,24.6,8,0,H,p,24.5,8,0,H,p,-32.1,4,0,L,q,18.9,0,0,,,42.2,0,0,,,20.7,0,0,,,49.8,0,0,,,20.7,0,0,,,43.1,0,0,,,20.5,0,0,,,40.9,0,0,,,26.0,0,0,,,42.4,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,70500,7:35:00 PM,19,4.6,0,0,,,4.8,0,0,,,24.6,8,0,H,p,24.6,8,0,H,p,-32.9,4,0,L,q,17.6,0,0,,,44.1,0,0,,,19.8,0,0,,,49.7,0,0,,,20.7,0,0,,,43.0,0,0,,,20.6,0,0,,,40.6,0,0,,,26.0,0,0,,,42.3,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,70800,7:40:00 PM,19,4.0,0,0,,,3.5,0,0,,,24.9,8,0,H,p,24.8,8,0,H,p,-33.1,4,0,L,q,18.9,0,0,,,43.5,0,0,,,18.9,0,0,,,57.9,0,0,,,20.7,0,0,,,42.8,0,0,,,20.6,0,0,,,40.8,0,0,,,26.0,0,0,,,42.1,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,71100,7:45:00 PM,19,4.3,0,0,,,4.6,0,0,,,24.6,8,0,H,p,24.3,8,0,H,p,-33.7,4,0,L,q,19.0,0,0,,,49.5,0,0,,,18.9,0,0,,,62.0,0,0,,,20.7,0,0,,,42.6,0,0,,,20.7,0,0,,,40.1,0,0,,,26.0,0,0,,,42.3,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,71400,7:50:00 PM,19,4.7,0,0,,,4.8,0,0,,,24.8,8,0,H,p,24.5,8,0,H,p,-33.4,4,0,L,q,18.2,0,0,,,46.0,0,0,,,20.5,0,0,,,51.4,0,0,,,20.7,0,0,,,42.5,0,0,,,20.2,0,0,,,40.4,0,0,,,26.0,0,0,,,42.0,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,71700,7:55:00 PM,19,3.8,0,0,,,4.1,0,0,,,24.9,8,0,H,p,24.6,8,0,H,p,-30.6,4,0,L,q,18.9,0,0,,,42.8,0,0,,,20.6,0,0,,,50.1,0,0,,,20.7,0,0,,,42.4,0,0,,,20.0,0,0,,,40.1,0,0,,,26.0,0,0,,,42.0,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,72000,8:00:00 PM,20,4.4,0,0,,,4.6,0,0,,,24.8,8,0,H,p,24.5,8,0,H,p,-29.1,4,0,L,q,17.5,0,0,,,44.5,0,0,,,19.8,0,0,,,49.9,0,0,,,20.7,0,0,,,42.4,0,0,,,20.4,0,0,,,40.5,0,0,,,26.1,0,0,,,41.7,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,72300,8:05:00 PM,20,4.2,0,0,,,3.9,0,0,,,24.9,8,0,H,p,24.6,8,0,H,p,-28.0,4,0,L,q,19.0,0,0,,,41.5,0,0,,,19.5,0,0,,,55.0,0,0,,,20.7,0,0,,,42.0,0,0,,,20.5,0,0,,,40.3,0,0,,,26.1,0,0,,,41.8,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,72600,8:10:00 PM,20,4.2,0,0,,,4.5,0,0,,,24.8,8,0,H,p,24.6,8,0,H,p,-29.1,4,0,L,q,19.1,0,0,,,49.0,0,0,,,18.8,0,0,,,62.2,0,0,,,20.7,0,0,,,42.0,0,0,,,20.6,0,0,,,40.3,0,0,,,26.0,0,0,,,41.8,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,72900,8:15:00 PM,20,4.6,0,0,,,4.9,0,0,,,24.7,8,0,H,p,24.6,8,0,H,p,-31.6,4,0,L,q,19.1,0,0,,,45.3,0,0,,,20.8,0,0,,,52.3,0,0,,,20.7,0,0,,,41.8,0,0,,,20.7,0,0,,,40.4,0,0,,,26.0,0,0,,,41.6,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,73200,8:20:00 PM,20,3.7,0,0,,,2.5,0,0,,,24.4,8,0,H,p,24.3,8,0,H,p,-32.8,4,0,L,q,18.6,0,0,,,44.3,0,0,,,20.5,0,0,,,50.8,0,0,,,20.7,0,0,,,41.8,0,0,,,20.7,0,0,,,40.0,0,0,,,26.0,0,0,,,41.7,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,73500,8:25:00 PM,20,4.6,0,0,,,4.8,0,0,,,25.1,8,0,H,p,24.8,8,0,H,p,-32.9,4,0,L,q,17.4,0,0,,,45.0,0,0,,,19.8,0,0,,,50.0,0,0,,,20.7,0,0,,,41.6,0,0,,,20.1,0,0,,,40.0,0,0,,,26.0,0,0,,,41.6,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,73800,8:30:00 PM,20,4.7,0,0,,,5.0,0,0,,,24.8,8,0,H,p,24.8,8,0,H,p,-33.4,4,0,L,q,19.0,0,0,,,41.4,0,0,,,19.7,0,0,,,54.6,0,0,,,20.7,0,0,,,41.5,0,0,,,20.0,0,0,,,38.8,0,0,,,26.0,0,0,,,41.6,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,74100,8:35:00 PM,20,4.1,0,0,,,4.2,0,0,,,25.2,8,0,H,p,24.9,8,0,H,p,-33.3,4,0,L,q,19.1,0,0,,,49.0,0,0,,,18.8,0,0,,,62.4,0,0,,,20.7,0,0,,,41.4,0,0,,,20.2,0,0,,,38.4,0,0,,,26.0,0,0,,,41.4,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,74400,8:40:00 PM,20,4.6,0,0,,,4.6,0,0,,,24.6,8,0,H,p,24.5,8,0,H,p,-31.7,4,0,L,q,18.5,0,0,,,45.7,0,0,,,20.6,0,0,,,51.7,0,0,,,20.7,0,0,,,41.2,0,0,,,20.2,0,0,,,38.0,0,0,,,26.0,0,0,,,41.2,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,74700,8:45:00 PM,20,4.2,0,0,,,3.8,0,0,,,24.9,8,0,H,p,24.6,8,0,H,p,-29.7,4,0,L,q,18.8,0,0,,,43.3,0,0,,,20.6,0,0,,,50.4,0,0,,,20.7,0,0,,,41.1,0,0,,,20.1,0,0,,,38.0,0,0,,,26.0,0,0,,,41.1,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,75000,8:50:00 PM,20,3.8,0,0,,,4.1,0,0,,,24.7,8,0,H,p,24.3,8,0,H,p,-28.7,4,0,L,q,17.5,0,0,,,44.6,0,0,,,19.9,0,0,,,50.0,0,0,,,20.7,0,0,,,41.0,0,0,,,20.2,0,0,,,38.0,0,0,,,26.0,0,0,,,41.0,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,75300,8:55:00 PM,20,4.4,0,0,,,4.7,0,0,,,24.8,8,0,H,p,24.7,8,0,H,p,-27.7,4,0,L,q,19.0,0,0,,,42.8,0,0,,,19.2,0,0,,,57.0,0,0,,,20.7,0,0,,,40.8,0,0,,,20.1,0,0,,,38.0,0,0,,,26.0,0,0,,,40.9,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,75600,9:00:00 PM,21,3.5,0,0,,,3.2,0,0,,,24.8,8,0,H,p,24.5,8,0,H,p,-30.7,4,0,L,q,19.1,0,0,,,49.3,0,0,,,18.9,0,0,,,62.3,0,0,,,20.7,0,0,,,40.6,0,0,,,19.8,0,0,,,39.7,0,0,,,26.0,0,0,,,40.8,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,75900,9:05:00 PM,21,4.3,0,0,,,4.5,0,0,,,24.8,8,0,H,p,24.7,8,0,H,p,-31.9,4,0,L,q,18.4,0,0,,,46.1,0,0,,,20.5,0,0,,,51.7,0,0,,,20.7,0,0,,,40.5,0,0,,,20.2,0,0,,,40.5,0,0,,,26.1,0,0,,,40.6,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,76200,9:10:00 PM,21,4.7,0,0,,,4.7,0,0,,,24.7,8,0,H,p,24.5,8,0,H,p,-33.0,4,0,L,q,18.8,0,0,,,43.3,0,0,,,20.6,0,0,,,50.4,0,0,,,20.7,0,0,,,40.3,0,0,,,20.4,0,0,,,40.1,0,0,,,26.1,0,0,,,40.6,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,76500,9:15:00 PM,21,3.9,0,0,,,4.1,0,0,,,24.9,8,0,H,p,24.6,8,0,H,p,-33.2,4,0,L,q,17.6,0,0,,,44.5,0,0,,,19.9,0,0,,,50.1,0,0,,,20.7,0,0,,,40.2,0,0,,,20.5,0,0,,,40.4,0,0,,,26.1,0,0,,,40.6,0,0,,,,3,0,,
4,Quantime4,12801,2024-08-01,76800,9:20:00 PM,21,4.5,0,0,,,4.8,0,0,,,25.0,8,0,H,p,24.8,8,0,H,p,-33.5,4,0,L,q,19.1,0,0,,,42.1,0,0,,,19.3,0,0,,,56.1,0,0,,,20.7,0,0,,,40.1,0,0,,,20.6,0,0,,,40.2,0,0,,,26.1,0,0,,,40.5,0,0,,,,3,0,,
